Cell ID,Plate name,Brain area,Sample name,Reverse transcription date,Reverse transcription thermal block,TSO freeze thaw cycles,Pre PCR delay days,cDNA ampure beads purification date,cDNA concentration measurement date,Library prep date,Library PCR thermal block,Index kit used,Pool name,Type
X158H3_S312,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST4
X158H4_S320,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST1
X158H5_S328,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST1
X158H6_S336,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST2
X158H7_S344,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,Mural
X158H8_S352,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST1
X158H9_S360,158,Hippocampus,2H,14.10.2016,2,0,0,26.10.2016,16.11.2016,22.11.2016-3,2,B,B,AST1
X15A11_S369,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15A12_S377,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15A1_S289,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15A3_S305,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15A4_S313,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Endothelial
X15A5_S321,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15A6_S329,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15A7_S337,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15A9_S353,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15B10_S362,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15B2_S298,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Endothelial
X15B3_S306,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15B4_S314,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15B8_S346,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15B9_S354,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15C10_S363,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C12_S379,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C2_S299,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Mural
X15C3_S307,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C4_S315,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C5_S323,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Mural
X15C6_S331,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C7_S339,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15C8_S347,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15C9_S355,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15D10_S364,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15D11_S372,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Microglial
X15D12_S380,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15D2_S300,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15D3_S308,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15D4_S316,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15D5_S324,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15D6_S332,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15D7_S340,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15D9_S356,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15E10_S365,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15E11_S373,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15E12_S381,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15E2_S301,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15E3_S309,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15E4_S317,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15E5_S325,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15E8_S349,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15E9_S357,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15F11_S374,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15F3_S310,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15F4_S318,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,Mural
X15F6_S334,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15F7_S342,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15F8_S350,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15F9_S358,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G10_S367,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G11_S375,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G3_S311,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G4_S319,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15G5_S327,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G7_S343,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G8_S351,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15G9_S359,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST1
X15H10_S368,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15H4_S320,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15H5_S328,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST5
X15H6_S336,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15H7_S344,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X15H8_S352,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST3
X15H9_S360,15,Cortex,1C,18.10.2016,2,1,0,20.10.2016,8.11.2016,21.11.2016,1,A,A,AST2
X165A3_S305,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165A4_S313,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165A5_S321,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165A6_S329,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165A7_S337,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165A8_S345,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165A9_S353,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165B10_S362,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165B4_S314,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165B5_S322,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165B6_S330,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165B7_S338,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165B8_S346,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165B9_S354,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165C2_S299,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165C3_S307,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165C5_S323,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165C7_S339,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165C9_S355,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165D1_S292,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165D2_S300,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165D3_S308,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,(none)
X165D4_S316,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165D5_S324,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165D6_S332,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165D7_S340,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165D8_S348,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165E1_S293,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST1
X165E2_S301,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165E4_S317,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST1
X165E5_S325,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST1
X165E6_S333,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165E7_S341,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST1
X165E8_S349,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165E9_S357,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165F1_S294,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165F2_S302,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST1
X165F3_S310,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165F4_S318,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165F5_S326,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165F7_S342,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165F8_S350,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165G10_S367,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,Microglial
X165G1_S295,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165G3_S311,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165G5_S327,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165G6_S335,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165G7_S343,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165G8_S351,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X165G9_S359,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165H4_S320,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,Mural
X165H5_S328,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165H7_S344,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165H8_S352,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST3
X165H9_S360,165,Cortex,2C,12.10.2016,3,1,0,19.10.2016,9.11.2016,25.11.2016-3,1,D,H,AST2
X168A10_S73,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168A12_S89,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168A2_S9,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168A5_S33,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST4
X168A7_S49,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168A8_S57,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168B10_S74,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168B1_S2,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168B2_S10,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168B4_S26,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168B5_S34,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168B6_S42,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Endothelial
X168B7_S50,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168B8_S58,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168B9_S66,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C10_S75,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168C11_S83,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C12_S91,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168C1_S3,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C5_S35,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C7_S51,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C8_S59,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168C9_S67,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168D10_S76,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168D11_S84,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Oligodendrocytic
X168D2_S12,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168D3_S20,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168D4_S28,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST2
X168D5_S36,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168D7_S52,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168D8_S60,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST4
X168D9_S68,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168E10_S77,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168E11_S85,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168E1_S5,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST4
X168E5_S37,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Endothelial
X168E6_S45,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168E7_S53,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168E8_S61,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST4
X168F11_S86,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168F3_S22,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168F5_S38,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168F6_S46,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168G10_S79,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168G11_S87,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168G2_S15,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST2
X168G3_S23,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Mural
X168G4_S31,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168G5_S39,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168G6_S47,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168G7_S55,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Mural
X168G8_S63,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168H10_S80,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST3
X168H11_S88,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST4
X168H3_S24,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168H5_S40,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168H6_S48,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Mural
X168H7_S56,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X168H8_S64,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,Mural
X168H9_S72,168,Hippocampus,2H,12.10.2016-2,3,0,1,27.10.2016,16.11.2016,22.11.2016,2,A,D,AST1
X175A10_S361,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175A2_S297,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,Microglial
X175A3_S305,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175A4_S313,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST1
X175A5_S321,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175A6_S329,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST3
X175A9_S353,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B10_S362,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B11_S370,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B2_S298,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B3_S306,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,Endothelial
X175B4_S314,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B6_S330,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B7_S338,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B8_S346,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175B9_S354,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST3
X175C10_S363,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST1
X175C11_S371,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175C12_S379,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST5
X175C2_S299,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175C4_S315,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175C5_S323,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175C6_S331,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175C8_S347,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST5
X175C9_S355,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
X175D10_S364,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST3
X175D1_S292,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST1
X175D2_S300,175,Cortex,2C,4.10.2016,3,0,0,5.10.2016,10.11.2016,24.11.2016-3,1,C,C,AST2
